,image_link,group_id,entity_name,entity_value,numeric_value,unit
6957,https://m.media-amazon.com/images/I/611W1IvwojL.jpg,993359,item_weight,100 gram,100.0,gram
6958,https://m.media-amazon.com/images/I/51EgezXXAVL.jpg,204245,width,45.0 centimetre,45.0,centimetre
6959,https://m.media-amazon.com/images/I/81zDVmmMU2L.jpg,179080,wattage,250.0 watt,250.0,watt
6960,https://m.media-amazon.com/images/I/31qb0FdKxrL.jpg,524635,item_weight,40.0 gram,40.0,gram
6961,https://m.media-amazon.com/images/I/61-ICKVkOQL.jpg,292475,width,26.0 centimetre,26.0,centimetre
6962,https://m.media-amazon.com/images/I/6107fs-PJ2L.jpg,658003,depth,31.0 centimetre,31.0,centimetre
6963,https://m.media-amazon.com/images/I/411z19kVD+L.jpg,752266,wattage,40.0 watt,40.0,watt
6964,https://m.media-amazon.com/images/I/510pibIeRIL.jpg,299791,item_weight,16.9 gram,16.9,gram
6965,https://m.media-amazon.com/images/I/51ttxdBvbTL.jpg,354796,width,9.0 foot,9.0,foot
6966,https://m.media-amazon.com/images/I/71lrJj6taCL.jpg,709627,item_weight,9.4 kilogram,9.4,kilogram
6967,https://m.media-amazon.com/images/I/618GY6LGBfS.jpg,521308,height,82.0 centimetre,82.0,centimetre
6968,https://m.media-amazon.com/images/I/61JdyOiplSL.jpg,483370,item_weight,77.0 gram,77.0,gram
6969,https://m.media-amazon.com/images/I/61hY-uQjyfL.jpg,459516,item_weight,6.1 gram,6.1,gram
6970,https://m.media-amazon.com/images/I/71ZDE-kBgbL.jpg,648011,voltage,100.0 volt,100.0,volt
6971,https://m.media-amazon.com/images/I/51RQetk+dLL.jpg,679049,height,280.0 millimetre,280.0,millimetre
6972,https://m.media-amazon.com/images/I/519oTtksQCL.jpg,208023,width,6.0 inch,6.0,inch
6973,https://m.media-amazon.com/images/I/71aguFt7PNL.jpg,479564,item_weight,0.23 pound,0.23,pound
6974,https://m.media-amazon.com/images/I/61a+4P7PF+L.jpg,120219,maximum_weight_recommendation,30880.0 gram,30880.0,gram
6975,https://m.media-amazon.com/images/I/71TY+XwGMoS.jpg,318770,wattage,60.0 watt,60.0,watt
6976,https://m.media-amazon.com/images/I/617aBO6xq9L.jpg,861555,depth,5.12 inch,5.12,inch
6977,https://m.media-amazon.com/images/I/614w3uze1+L.jpg,119607,depth,4.0 inch,4.0,inch
6978,https://m.media-amazon.com/images/I/61lzWllEKCL.jpg,254449,item_weight,99.0 gram,99.0,gram
6979,https://m.media-amazon.com/images/I/71UwUK7G5nL.jpg,140266,voltage,230.0 volt,230.0,volt
6980,https://m.media-amazon.com/images/I/711f5gwO-SL.jpg,459516,item_volume,50.0 millilitre,50.0,millilitre
6981,https://m.media-amazon.com/images/I/51fmI8LDJvL.jpg,755711,depth,50.0 millimetre,50.0,millimetre
6982,https://m.media-amazon.com/images/I/61zPpVmMXVL.jpg,752266,voltage,220.0 volt,220.0,volt
6983,https://m.media-amazon.com/images/I/51kUtmbrQAL.jpg,276611,height,71.5 inch,71.5,inch
6984,https://m.media-amazon.com/images/I/51yn-wE5QnL.jpg,524635,item_weight,20 gram,20.0,gram
6985,https://m.media-amazon.com/images/I/61qcydqq0CL.jpg,281678,item_volume,500.0 millilitre,500.0,millilitre
6986,https://m.media-amazon.com/images/I/61BWZ1sMxrL.jpg,478357,width,4.9 foot,4.9,foot
6987,https://m.media-amazon.com/images/I/613c7fg7cpL.jpg,442321,height,71.0 centimetre,71.0,centimetre
6988,https://m.media-amazon.com/images/I/71jrpE42cyL.jpg,752266,item_weight,442.0 gram,442.0,gram
6989,https://m.media-amazon.com/images/I/61A9rd4fr5L.jpg,550595,width,11.0 centimetre,11.0,centimetre
6990,https://m.media-amazon.com/images/I/51w66j9GqrL.jpg,885572,height,54.0 inch,54.0,inch
6991,https://m.media-amazon.com/images/I/41GvgInf+bL.jpg,306956,height,12.0 centimetre,12.0,centimetre
6992,https://m.media-amazon.com/images/I/61Q3T12jA2L.jpg,752266,wattage,45.0 watt,45.0,watt
6993,https://m.media-amazon.com/images/I/31nC6go05GS.jpg,254449,item_volume,8.1 fluid ounce,8.1,fluid ounce
6994,https://m.media-amazon.com/images/I/51tyDEgZu8L.jpg,130202,width,2.0 inch,2.0,inch
6995,https://m.media-amazon.com/images/I/61vavmzfACL.jpg,299791,item_weight,3.02 gram,3.02,gram
6996,https://m.media-amazon.com/images/I/51dH5uEKU2L.jpg,156839,width,9.8 inch,9.8,inch
6997,https://m.media-amazon.com/images/I/71jSSvHPRYL.jpg,459516,item_volume,2.0 fluid ounce,2.0,fluid ounce
6998,https://m.media-amazon.com/images/I/71ZfWKEPSLL.jpg,120219,maximum_weight_recommendation,40.0 pound,40.0,pound
6999,https://m.media-amazon.com/images/I/81VRAu0pXBL.jpg,150913,item_weight,4.9 kilogram,4.9,kilogram
7000,https://m.media-amazon.com/images/I/61CKDN-d3ML.jpg,856665,depth,32.0 millimetre,32.0,millimetre
7001,https://m.media-amazon.com/images/I/51bJrXWSxaL.jpg,752266,depth,110.0 centimetre,110.0,centimetre
7002,https://m.media-amazon.com/images/I/610GqS6dJlL.jpg,120219,maximum_weight_recommendation,500.0 gram,500.0,gram
7003,https://m.media-amazon.com/images/I/51GlUzChusL.jpg,277856,depth,2.0 centimetre,2.0,centimetre
7004,https://m.media-amazon.com/images/I/51fLAp04fBL.jpg,113134,width,110.0 millimetre,110.0,millimetre
7005,https://m.media-amazon.com/images/I/51OwSKGA0dL.jpg,437623,width,4.0 centimetre,4.0,centimetre
7006,https://m.media-amazon.com/images/I/41VRZIJnuoL.jpg,306956,width,35.0 centimetre,35.0,centimetre
7007,https://m.media-amazon.com/images/I/618D9vQmyaL.jpg,382782,width,3.0 inch,3.0,inch
7008,https://m.media-amazon.com/images/I/613EJ2afAXL.jpg,243137,depth,230.0 centimetre,230.0,centimetre
7009,https://m.media-amazon.com/images/I/610bI9-n4VL.jpg,661582,depth,31.5 centimetre,31.5,centimetre
7010,https://m.media-amazon.com/images/I/61MvZjTxi1L.jpg,179080,voltage,48.0 volt,48.0,volt
7011,https://m.media-amazon.com/images/I/515GCcUZWzL.jpg,347320,depth,46.0 centimetre,46.0,centimetre
7012,https://m.media-amazon.com/images/I/51kKmrRldnL.jpg,932289,depth,2.0 metre,2.0,metre
7013,https://m.media-amazon.com/images/I/51pZqtcct7L.jpg,131797,width,31.6 millimetre,31.6,millimetre
7014,https://m.media-amazon.com/images/I/71I0s3gLTLL.jpg,120569,item_volume,1.0 fluid ounce,1.0,fluid ounce
7015,https://m.media-amazon.com/images/I/6130WNTiE+L.jpg,308856,item_weight,85 gram,85.0,gram
7016,https://m.media-amazon.com/images/I/91xLHfsEqQL.jpg,983323,voltage,5.0 volt,5.0,volt
7017,https://m.media-amazon.com/images/I/71XNWH28QtL.jpg,969033,maximum_weight_recommendation,25 kilogram,25.0,kilogram
7018,https://m.media-amazon.com/images/I/612pZyt+NwL.jpg,944592,width,3.0 inch,3.0,inch
7019,https://m.media-amazon.com/images/I/714lyecIiRL.jpg,179080,voltage,48.0 volt,48.0,volt
7020,https://m.media-amazon.com/images/I/61vu0fX8WfL.jpg,221399,maximum_weight_recommendation,200 kilogram,200.0,kilogram
7021,https://m.media-amazon.com/images/I/71jtMr9qUyS.jpg,709627,voltage,3.85 volt,3.85,volt
7022,https://m.media-amazon.com/images/I/61l38Dc06DS.jpg,746096,voltage,5.0 volt,5.0,volt
7023,https://m.media-amazon.com/images/I/612CbR9VOqL.jpg,764618,depth,30.0 millimetre,30.0,millimetre
7024,https://m.media-amazon.com/images/I/51wIPW70IvL.jpg,991868,depth,52.0 centimetre,52.0,centimetre
7025,https://m.media-amazon.com/images/I/619g1jUoadL.jpg,329793,depth,19.6 centimetre,19.6,centimetre
7026,https://m.media-amazon.com/images/I/617QM9dCSfL.jpg,452717,height,7.0 inch,7.0,inch
7027,https://m.media-amazon.com/images/I/71n4FFhqZLL.jpg,529606,item_weight,1990.0 ounce,1990.0,ounce
7028,https://m.media-amazon.com/images/I/71Pz6tmpnpL.jpg,459516,item_volume,0.5 fluid ounce,0.5,fluid ounce
7029,https://m.media-amazon.com/images/I/81u6QRW4rvL.jpg,752266,wattage,200.0 watt,200.0,watt
7030,https://m.media-amazon.com/images/I/71Ns89h5j3L.jpg,120219,maximum_weight_recommendation,8.2 pound,8.2,pound
7031,https://m.media-amazon.com/images/I/81Z9PWeEDvL.jpg,752266,wattage,100.0 watt,100.0,watt
7032,https://m.media-amazon.com/images/I/61D4BGlexiS.jpg,462757,maximum_weight_recommendation,115 kilogram,115.0,kilogram
7033,https://m.media-amazon.com/images/I/51R1weyix-L.jpg,681045,depth,9.43 inch,9.43,inch
7034,https://m.media-amazon.com/images/I/513SLR2QZ7L.jpg,810266,width,9.0 centimetre,9.0,centimetre
7035,https://m.media-amazon.com/images/I/713eKebAnCL.jpg,120219,maximum_weight_recommendation,25.0 kilogram,25.0,kilogram
7036,https://m.media-amazon.com/images/I/71u3e1KLu1L.jpg,276700,voltage,20.0 volt,20.0,volt
7037,https://m.media-amazon.com/images/I/612YdGZkeSL.jpg,307581,height,2.7 inch,2.7,inch
7038,https://m.media-amazon.com/images/I/71mc1V2g1BL.jpg,752266,wattage,25.0 watt,25.0,watt
7039,https://m.media-amazon.com/images/I/91IycHw-D6L.jpg,281678,item_volume,200.0 millilitre,200.0,millilitre
7040,https://m.media-amazon.com/images/I/514bhvXoGvL.jpg,362818,depth,18.4 centimetre,18.4,centimetre
7041,https://m.media-amazon.com/images/I/71vhOM+sXeL.jpg,120219,maximum_weight_recommendation,245.0 gram,245.0,gram
7042,https://m.media-amazon.com/images/I/71vi6fByP0L.jpg,709627,voltage,3.8 volt,3.8,volt
7043,https://m.media-amazon.com/images/I/71j0YZen7YL.jpg,120219,maximum_weight_recommendation,12.5 milligram,12.5,milligram
7044,https://m.media-amazon.com/images/I/815MxRafonL.jpg,866516,item_weight,123.0 gram,123.0,gram
7045,https://m.media-amazon.com/images/I/71RZEFjcg5L.jpg,641642,voltage,31.0 volt,31.0,volt
7046,https://m.media-amazon.com/images/I/71e4qoq4jBS.jpg,752266,wattage,60.0 watt,60.0,watt
7047,https://m.media-amazon.com/images/I/81MEyTlabfL.jpg,281678,item_weight,87 gram,87.0,gram
7048,https://m.media-amazon.com/images/I/71NNYFoEtiL.jpg,459516,item_volume,1.0 fluid ounce,1.0,fluid ounce
7049,https://m.media-amazon.com/images/I/61BA3l5br0L.jpg,849273,depth,0.3 metre,0.3,metre
7050,https://m.media-amazon.com/images/I/71bwAYXF4JL.jpg,801829,maximum_weight_recommendation,300 pound,300.0,pound
7051,https://m.media-amazon.com/images/I/51hgUCfS+nL.jpg,846116,depth,20.0 millimetre,20.0,millimetre
7052,https://m.media-amazon.com/images/I/91YyM8+kL5L.jpg,411423,item_weight,383.0 gram,383.0,gram
7053,https://m.media-amazon.com/images/I/51sAIcQHBBL.jpg,416664,height,24.0 inch,24.0,inch
7054,https://m.media-amazon.com/images/I/61FPNS11hcL.jpg,579652,height,30.0 centimetre,30.0,centimetre
7055,https://m.media-amazon.com/images/I/71HPvtu3fnL.jpg,281678,item_volume,94.0 litre,94.0,litre
7056,https://m.media-amazon.com/images/I/81hp5B2GJaL.jpg,179080,voltage,36.0 volt,36.0,volt
7057,https://m.media-amazon.com/images/I/61BweGuLQtL.jpg,318770,wattage,1875.0 watt,1875.0,watt
7058,https://m.media-amazon.com/images/I/61fjMuqgfUL.jpg,488883,maximum_weight_recommendation,300.0 kilogram,300.0,kilogram
7059,https://m.media-amazon.com/images/I/71N3PD1J06L.jpg,348551,wattage,1.0 kilowatt,1.0,kilowatt
7060,https://m.media-amazon.com/images/I/51I34sqKeaL.jpg,963595,width,66.0 millimetre,66.0,millimetre
7061,https://m.media-amazon.com/images/I/61XAM00aDbL.jpg,641642,wattage,36.0 watt,36.0,watt
7062,https://m.media-amazon.com/images/I/71ZT6Cpnl8L.jpg,557758,item_volume,16.0 fluid ounce,16.0,fluid ounce
7063,https://m.media-amazon.com/images/I/81OUaAc42CS.jpg,375816,item_weight,0.4 gram,0.4,gram
7064,https://m.media-amazon.com/images/I/41Ji030o34L.jpg,752266,voltage,220.0 volt,220.0,volt
7065,https://m.media-amazon.com/images/I/61Dvj7Bm7HL.jpg,709627,voltage,10.95 volt,10.95,volt
7066,https://m.media-amazon.com/images/I/41C4EdcvpSL.jpg,826444,height,6.69 inch,6.69,inch
7067,https://m.media-amazon.com/images/I/51+nbdSMpPL.jpg,308856,item_weight,300.0 gram,300.0,gram
7068,https://m.media-amazon.com/images/I/51tqTBSrXbL.jpg,130202,depth,15.2 centimetre,15.2,centimetre
7069,https://m.media-amazon.com/images/I/51c84zj82dL.jpg,478357,height,67.0 centimetre,67.0,centimetre
7070,https://m.media-amazon.com/images/I/51nHF2ebjcL.jpg,970563,height,71.0 centimetre,71.0,centimetre
7071,https://m.media-amazon.com/images/I/61OZ3TI+rsL.jpg,329793,item_weight,10.0 gram,10.0,gram
7072,https://m.media-amazon.com/images/I/619G+pXC0mL.jpg,630869,depth,7.5 inch,7.5,inch
7073,https://m.media-amazon.com/images/I/61PFlumTquL.jpg,271537,voltage,12.0 volt,12.0,volt
7074,https://m.media-amazon.com/images/I/61BkpP3OhKL.jpg,307581,width,35.0 millimetre,35.0,millimetre
7075,https://m.media-amazon.com/images/I/51ERAVjp0oL.jpg,524117,height,32.5 centimetre,32.5,centimetre
7076,https://m.media-amazon.com/images/I/711JFGDvo-L.jpg,969033,maximum_weight_recommendation,85.0 pound,85.0,pound
7077,https://m.media-amazon.com/images/I/713HMnguEQL.jpg,916768,item_weight,600.0 gram,600.0,gram
7078,https://m.media-amazon.com/images/I/717hODdtfyL.jpg,281678,item_volume,400.0 millilitre,400.0,millilitre
7079,https://m.media-amazon.com/images/I/71dKI7Mng4L.jpg,459516,item_volume,59.0 fluid ounce,59.0,fluid ounce
7080,https://m.media-amazon.com/images/I/710KoV1xbAL.jpg,801829,maximum_weight_recommendation,150 kilogram,150.0,kilogram
7081,https://m.media-amazon.com/images/I/61AvdukK+qL.jpg,849273,depth,14.1 inch,14.1,inch
7082,https://m.media-amazon.com/images/I/71XaVFSXw3L.jpg,369753,item_volume,1.0 fluid ounce,1.0,fluid ounce
7083,https://m.media-amazon.com/images/I/81-gT7I7vuL.jpg,630390,item_weight,1000.0 gram,1000.0,gram
7084,https://m.media-amazon.com/images/I/517keA7WNTL.jpg,969033,height,23.0 centimetre,23.0,centimetre
7085,https://m.media-amazon.com/images/I/51MVYkS7C5L.jpg,120219,maximum_weight_recommendation,15.0 kilogram,15.0,kilogram
7086,https://m.media-amazon.com/images/I/81EgWmxAwRL.jpg,281678,item_weight,5 ounce,5.0,ounce
7087,https://m.media-amazon.com/images/I/41AKdgEC92L.jpg,838598,height,14.5 inch,14.5,inch
7088,https://m.media-amazon.com/images/I/71I6p9USkdL.jpg,281678,item_volume,8.12 fluid ounce,8.12,fluid ounce
7089,https://m.media-amazon.com/images/I/71AdBf-j4jL.jpg,639090,item_weight,18.0 gram,18.0,gram
7090,https://m.media-amazon.com/images/I/91HZ6Sd4r2L.jpg,267182,voltage,12.0 volt,12.0,volt
7091,https://m.media-amazon.com/images/I/71VWj+u7u5L.jpg,557758,item_volume,30.0 millilitre,30.0,millilitre
7092,https://m.media-amazon.com/images/I/61RKjkuRIrL.jpg,120219,maximum_weight_recommendation,70.0 ton,70.0,ton
7093,https://m.media-amazon.com/images/I/715eUyiyj7L.jpg,318770,wattage,100.0 watt,100.0,watt
7094,https://m.media-amazon.com/images/I/51VYfoHe-sL.jpg,179080,voltage,36.0 volt,36.0,volt
7095,https://m.media-amazon.com/images/I/515yz2px0aL.jpg,478357,height,21.4 inch,21.4,inch
7096,https://m.media-amazon.com/images/I/61Lo-mVK9KL.jpg,767202,item_weight,5.0 gram,5.0,gram
7097,https://m.media-amazon.com/images/I/61G6uqn2naL.jpg,605736,depth,11.0 foot,11.0,foot
7098,https://m.media-amazon.com/images/I/81M829E-SuL.jpg,752266,wattage,60.0 watt,60.0,watt
7099,https://m.media-amazon.com/images/I/51tZdlbXzBL.jpg,969033,maximum_weight_recommendation,1 kilogram,1.0,kilogram
7100,https://m.media-amazon.com/images/I/51zhD3WL4EL.jpg,810266,width,3.7 inch,3.7,inch
7101,https://m.media-amazon.com/images/I/617PN9iylNL.jpg,408581,height,30.0 centimetre,30.0,centimetre
7102,https://m.media-amazon.com/images/I/611NYFQKrgL.jpg,881883,depth,180.0 centimetre,180.0,centimetre
7103,https://m.media-amazon.com/images/I/71LQVRLrM+L.jpg,752266,wattage,60.0 watt,60.0,watt
7104,https://m.media-amazon.com/images/I/61YbTwI49PL.jpg,969033,maximum_weight_recommendation,4 kilogram,4.0,kilogram
7105,https://m.media-amazon.com/images/I/71nmnOL3zsL.jpg,416664,wattage,4.0 watt,4.0,watt
7106,https://m.media-amazon.com/images/I/91nDRgN5lvL.jpg,252585,item_volume,1.0 cubic foot,1.0,cubic foot
7107,https://m.media-amazon.com/images/I/511ko3AqGAS.jpg,124643,wattage,100.0 watt,100.0,watt
7108,https://m.media-amazon.com/images/I/51A1N3Eq-5L.jpg,308856,item_weight,100.0 gram,100.0,gram
7109,https://m.media-amazon.com/images/I/81PEBfnidWL.jpg,318770,wattage,100.0 watt,100.0,watt
7110,https://m.media-amazon.com/images/I/71X1S0Urt-L.jpg,271537,voltage,220.0 volt,220.0,volt
7111,https://m.media-amazon.com/images/I/61iKoyZ3GDL.jpg,120219,maximum_weight_recommendation,12.0 milligram,12.0,milligram
7112,https://m.media-amazon.com/images/I/41FFsnfVtML.jpg,752266,voltage,220.0 volt,220.0,volt
7113,https://m.media-amazon.com/images/I/81f13+ZIefL.jpg,884560,item_volume,500.0 millilitre,500.0,millilitre
7114,https://m.media-amazon.com/images/I/616URiDMfvL.jpg,347404,height,27.0 centimetre,27.0,centimetre
7115,https://m.media-amazon.com/images/I/411xyvtl3lL.jpg,752266,wattage,20.0 watt,20.0,watt
7116,https://m.media-amazon.com/images/I/71NPZFvsBbL.jpg,884560,item_volume,10.0 fluid ounce,10.0,fluid ounce
7117,https://m.media-amazon.com/images/I/61D9IUB0IUL.jpg,208023,width,21.0 centimetre,21.0,centimetre
7118,https://m.media-amazon.com/images/I/61OGqBuU+mL.jpg,271537,voltage,120.0 volt,120.0,volt
7119,https://m.media-amazon.com/images/I/91nKr+7umAL.jpg,120219,maximum_weight_recommendation,201.0 gram,201.0,gram
7120,https://m.media-amazon.com/images/I/61LuV1eg4FL.jpg,281678,item_volume,250.0 millilitre,250.0,millilitre
7121,https://m.media-amazon.com/images/I/51F1N2gBrvL.jpg,120219,maximum_weight_recommendation,11.0 ton,11.0,ton
7122,https://m.media-amazon.com/images/I/51R15QuIuyL.jpg,271537,voltage,12.0 volt,12.0,volt
7123,https://m.media-amazon.com/images/I/91v1CKZuZVL.jpg,459516,item_volume,1.0 millilitre,1.0,millilitre
7124,https://m.media-amazon.com/images/I/51gqRlEUZpL.jpg,113134,depth,23.0 inch,23.0,inch
7125,https://m.media-amazon.com/images/I/713XQbqW-YL.jpg,752266,wattage,60.0 watt,60.0,watt
7126,https://m.media-amazon.com/images/I/710eO+itYiL.jpg,641642,voltage,12.0 volt,12.0,volt
7127,https://m.media-amazon.com/images/I/61tDhaXE4OL.jpg,254449,item_volume,35601.0 gallon,35601.0,gallon
7128,https://m.media-amazon.com/images/I/51AkE89nYxL.jpg,150535,width,6.0 inch,6.0,inch
7129,https://m.media-amazon.com/images/I/61MmeEmliaL.jpg,120219,maximum_weight_recommendation,1.0 pound,1.0,pound
7130,https://m.media-amazon.com/images/I/51EQYaoetqL.jpg,838598,depth,5.3 inch,5.3,inch
7131,https://m.media-amazon.com/images/I/71jRc1e2rlL.jpg,625842,item_volume,16.0 fluid ounce,16.0,fluid ounce
7132,https://m.media-amazon.com/images/I/615U+DzCkDL.jpg,641642,voltage,12.0 volt,12.0,volt
7133,https://m.media-amazon.com/images/I/61Vm+J1e3xL.jpg,955292,wattage,20.0 watt,20.0,watt
7134,https://m.media-amazon.com/images/I/61+qBl4lbZL.jpg,107915,depth,125.0 centimetre,125.0,centimetre
7135,https://m.media-amazon.com/images/I/81Fbj5kYJlL.jpg,589105,item_weight,430.0 gram,430.0,gram
7136,https://m.media-amazon.com/images/I/51t1HJEQB9L.jpg,755711,depth,78.0 millimetre,78.0,millimetre
7137,https://m.media-amazon.com/images/I/716wVrwPbQL.jpg,752266,voltage,10.0 volt,10.0,volt
7138,https://m.media-amazon.com/images/I/51FIPi9fxQL.jpg,589105,depth,12.0 centimetre,12.0,centimetre
7139,https://m.media-amazon.com/images/I/81hEkcYwi-L.jpg,179080,wattage,250.0 watt,250.0,watt
7140,https://m.media-amazon.com/images/I/61NspgZABIL.jpg,641642,voltage,5.0 volt,5.0,volt
7141,https://m.media-amazon.com/images/I/616Y-AoL5mL.jpg,965725,height,80.0 millimetre,80.0,millimetre
7142,https://m.media-amazon.com/images/I/61GPIHSMrsL.jpg,221399,maximum_weight_recommendation,475 pound,475.0,pound
7143,https://m.media-amazon.com/images/I/712bdmnG5RL.jpg,752266,voltage,12.0 volt,12.0,volt
7144,https://m.media-amazon.com/images/I/51V-TsvInxL.jpg,639090,item_weight,190.0 gram,190.0,gram
7145,https://m.media-amazon.com/images/I/715YfNezMpL.jpg,373285,item_volume,5.0 fluid ounce,5.0,fluid ounce
7146,https://m.media-amazon.com/images/I/31CsSpYF2zL.jpg,998545,item_weight,8.0 kilogram,8.0,kilogram
7147,https://m.media-amazon.com/images/I/71XST72QdeL.jpg,731432,item_weight,1500.0 milligram,1500.0,milligram
7148,https://m.media-amazon.com/images/I/61DiE0K+kiL.jpg,802198,height,9.0 inch,9.0,inch
7149,https://m.media-amazon.com/images/I/71XWeGWdSVS.jpg,120219,maximum_weight_recommendation,22.0 pound,22.0,pound
7150,https://m.media-amazon.com/images/I/61ENEpHS02L.jpg,993359,item_weight,100.0 gram,100.0,gram
7151,https://m.media-amazon.com/images/I/81OJ+CGebzL.jpg,993359,item_weight,250 gram,250.0,gram
7152,https://m.media-amazon.com/images/I/5165RxZgC7L.jpg,916768,width,20.0 centimetre,20.0,centimetre
7153,https://m.media-amazon.com/images/I/41WlN7HptmL.jpg,142748,height,58.0 centimetre,58.0,centimetre
7154,https://m.media-amazon.com/images/I/818pcdpmyUL.jpg,254449,item_volume,400.0 gallon,400.0,gallon
7155,https://m.media-amazon.com/images/I/61sOC49iPcL.jpg,916768,item_volume,6.0 litre,6.0,litre
7156,https://m.media-amazon.com/images/I/61a32f+JEFL.jpg,221399,maximum_weight_recommendation,120 kilogram,120.0,kilogram
7157,https://m.media-amazon.com/images/I/71xEHIQ4RPL.jpg,752266,wattage,30.0 watt,30.0,watt
7158,https://m.media-amazon.com/images/I/51YQthlt5wL.jpg,174276,height,5.3 centimetre,5.3,centimetre
7159,https://m.media-amazon.com/images/I/61-1w6a3VIL.jpg,225091,item_volume,0.051 fluid ounce,0.051,fluid ounce
7160,https://m.media-amazon.com/images/I/61BaW6DsQBL.jpg,842895,depth,65.0 millimetre,65.0,millimetre
7161,https://m.media-amazon.com/images/I/71m23htMVyS.jpg,625842,item_volume,5000.0 millilitre,5000.0,millilitre
7162,https://m.media-amazon.com/images/I/51vw-VNPsdL.jpg,730949,depth,140.0 millimetre,140.0,millimetre
7163,https://m.media-amazon.com/images/I/61SmX2MI-0L.jpg,751532,maximum_weight_recommendation,800 pound,800.0,pound
7164,https://m.media-amazon.com/images/I/61FpvFRESUL.jpg,156839,maximum_weight_recommendation,15 pound,15.0,pound
7165,https://m.media-amazon.com/images/I/61BOCRIA3vL.jpg,166383,depth,21.0 millimetre,21.0,millimetre
7166,https://m.media-amazon.com/images/I/713OCvlCtfL.jpg,609802,item_weight,11.0 pound,11.0,pound
7167,https://m.media-amazon.com/images/I/51JJMl1EGqL.jpg,866516,width,40.0 millimetre,40.0,millimetre
7168,https://m.media-amazon.com/images/I/61GEqX3yOwL.jpg,545902,height,15.3 centimetre,15.3,centimetre
7169,https://m.media-amazon.com/images/I/71QWZPVz2+L.jpg,179080,voltage,36.0 volt,36.0,volt
7170,https://m.media-amazon.com/images/I/614qKNpJERL.jpg,764618,depth,16.0 centimetre,16.0,centimetre
7171,https://m.media-amazon.com/images/I/51rZw4ZXq2L.jpg,916768,item_volume,250.0 millilitre,250.0,millilitre
7172,https://m.media-amazon.com/images/I/71bK+eZx+0L.jpg,731432,item_weight,250 gram,250.0,gram
7173,https://m.media-amazon.com/images/I/51a6fIgtbbL.jpg,464488,height,20.0 centimetre,20.0,centimetre
7174,https://m.media-amazon.com/images/I/61GS3uP86cL.jpg,281678,item_volume,20.0 millilitre,20.0,millilitre
7175,https://m.media-amazon.com/images/I/41PLr+tS4wL.jpg,347320,depth,6.0 centimetre,6.0,centimetre
7176,https://m.media-amazon.com/images/I/A1wWc8diPPL.jpg,993359,item_weight,28.0 gram,28.0,gram
7177,https://m.media-amazon.com/images/I/61YRAG2-qmL.jpg,459516,item_weight,10.0 gram,10.0,gram
7178,https://m.media-amazon.com/images/I/719j46ETYYL.jpg,557758,item_weight,35.0 gram,35.0,gram
7179,https://m.media-amazon.com/images/I/71HOe62E+XS.jpg,252585,item_volume,55.0 millilitre,55.0,millilitre
7180,https://m.media-amazon.com/images/I/81iaI8uv8HL.jpg,459516,item_volume,100.0 millilitre,100.0,millilitre
7181,https://m.media-amazon.com/images/I/51c1id35cFL.jpg,752266,width,4.0 centimetre,4.0,centimetre
7182,https://m.media-amazon.com/images/I/81Z3e1jpAjL.jpg,120219,maximum_weight_recommendation,44.0 pound,44.0,pound
7183,https://m.media-amazon.com/images/I/61Ljry7yYSL.jpg,860821,voltage,5.0 volt,5.0,volt
7184,https://m.media-amazon.com/images/I/612ga1jw4KL.jpg,119607,depth,34.0 centimetre,34.0,centimetre
7185,https://m.media-amazon.com/images/I/71whNVCE9oL.jpg,641642,voltage,12.0 volt,12.0,volt
7186,https://m.media-amazon.com/images/I/6149qPJY+sL.jpg,477578,depth,4.0 inch,4.0,inch
7187,https://m.media-amazon.com/images/I/51+YTdkeZeS.jpg,916768,depth,7.0 centimetre,7.0,centimetre
7188,https://m.media-amazon.com/images/I/71ou1trc2kL.jpg,860821,wattage,4.5 watt,4.5,watt
7189,https://m.media-amazon.com/images/I/81wRHodfgLL.jpg,120219,maximum_weight_recommendation,15.0 kilogram,15.0,kilogram
7190,https://m.media-amazon.com/images/I/51g3AL+DjFL.jpg,420160,height,15.5 centimetre,15.5,centimetre
7191,https://m.media-amazon.com/images/I/51tFIBnCH4L.jpg,727634,width,3.0 inch,3.0,inch
7192,https://m.media-amazon.com/images/I/61XzHriFjrL.jpg,709627,voltage,3.7 volt,3.7,volt
7193,https://m.media-amazon.com/images/I/61vyqKk0BFL.jpg,299791,item_weight,9.8 gram,9.8,gram
7194,https://m.media-amazon.com/images/I/716q4Ein5xL.jpg,120569,item_volume,7.1 fluid ounce,7.1,fluid ounce
7195,https://m.media-amazon.com/images/I/61zyIGelLUL.jpg,611510,maximum_weight_recommendation,100 kilogram,100.0,kilogram
7196,https://m.media-amazon.com/images/I/51YCWrPdcgL.jpg,648011,wattage,60.0 watt,60.0,watt
7197,https://m.media-amazon.com/images/I/71Npks-1PCL.jpg,459516,item_volume,2.0 millilitre,2.0,millilitre
7198,https://m.media-amazon.com/images/I/61eKchvjF-L.jpg,178778,item_weight,31.0 gram,31.0,gram
7199,https://m.media-amazon.com/images/I/61tztY6Zo-L.jpg,369753,item_volume,4.0 millilitre,4.0,millilitre
7200,https://m.media-amazon.com/images/I/71zgu3aaaPL.jpg,752266,voltage,1.2 volt,1.2,volt
